status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
58736997707_10153617720712708,I hope I can see you in Iowa next week. Check out my schedule at MarcoRubio.com:,Here's What Marco's Up To in Iowa October 1 & 2,link,https://marcorubio.com/news/see-marco-in-iowa-next-week/,2015-09-25 17:07:23,304,100,57
58736997707_10153617473057708,"WATCH and SHARE if you agree: You can't have a strong country without strong people, you can't have strong people without strong values and you can't have strong values without strong families.",,video,https://www.facebook.com/MarcoRubio/videos/10153617473057708/,2015-09-25 14:22:34,2852,233,694
58736997707_10153617225602708,This is how we strengthen middle-class families in the new American Century.,How Marco Wants to Help Working Families,link,https://marcorubio.com/news/how-marco-wants-to-help-working-families/,2015-09-25 11:42:01,10129,521,928
58736997707_10153617005817708,"FLASH SALE FRIDAY!

Order your Marco gear today and get 10% off all items and a FREE bumper sticker. Click here and start shopping. Just use coupon code ""FRIDAY"" at checkout.",Shop Now!,link,https://store.marcorubio.com/,2015-09-25 09:13:42,86,34,23
58736997707_10153616138187708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1730128253882640/,2015-09-24 21:53:56,3856,381,0
58736997707_10153615639022708,WATCH and SHARE if you agree: President Obama is eviscerating our military and he’s more respectful to the Ayatollah of Iran than the Prime Minister of Israel.,,video,https://www.facebook.com/MarcoRubio/videos/10153615639022708/,2015-09-24 21:20:00,3590,216,830
58736997707_10153615933292708,"URGENT FINANCIAL DEADLINE: Donate before the September 30th 3rd quarter deadline.

Click here: http://rub.io/u7sRZ1",,video,https://www.facebook.com/MarcoRubio/videos/10153615933292708/,2015-09-24 18:55:30,549,101,52
58736997707_10153615714987708,"Become an official member of Team Marco!

Click here and take a look at our sponsorship opportunities in the campaign store.",Sponsorship Opportunities,link,https://store.marcorubio.com/,2015-09-24 16:10:32,512,77,28
58736997707_10153615320922708,My thoughts on the Pope’s visit to the U.S.  Take a look and let me know what you think.,,video,https://www.facebook.com/MarcoRubio/videos/10153615320922708/,2015-09-24 12:43:22,9107,1458,2941
58736997707_10153614959252708,WATCH: Two reasons we must reform our tax code.,,video,https://www.facebook.com/MarcoRubio/videos/10153614959252708/,2015-09-24 08:21:09,4938,391,1341
58736997707_10153613887822708,Join my fight to defund Planned Parenthood. Click here now!,Abortion Isn’t A Political Issue. It’s A Human Rights Issue.,link,https://marcorubio.com/abortion-isnt-a-political-issue-its-a-human-rights-issue/,2015-09-23 18:00:01,16365,650,2384
58736997707_10153612986807708,"Our party is the party of the future.

Watch and share this video if you agree.",,video,https://www.facebook.com/MarcoRubio/videos/10153612986807708/,2015-09-23 08:32:16,5124,457,1568
58736997707_10153611863827708,"Click here, watch and join me today.",This Video Details The Kind Of Leaders America Needs,link,https://marcorubio.com/news/this-video-details-the-kind-of-leaders-america-needs/,2015-09-22 21:17:01,3983,278,417
58736997707_10153612089982708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1729386837290115/,2015-09-22 18:59:21,5177,565,0
58736997707_10153611693622708,"It's time for America to get back on the right side of history — to stand with the oppressed not the oppressor.

Click here to read more.",Here's What President Obama Is Missing about the Chinese President's Visit,link,https://marcorubio.com/news/chinas-dissidents-deserve-u-s-support/,2015-09-22 14:26:01,1501,129,176
58736997707_10153611425407708,"It was great to join Sean Hannity for last night's show to discuss the debt, the refugee crisis, the campaign and more:",Team Marco,video,https://www.facebook.com/teammarco16/videos/1729131160649016/,2015-09-22 11:23:44,1793,198,0
58736997707_10153611087012708,"Our enemies will not dare test us. 

Watch and share this video to join me.",,video,https://www.facebook.com/MarcoRubio/videos/10153611087012708/,2015-09-22 08:12:38,7890,562,2420
58736997707_10153609843917708,"Scott Walker is a good man who entered the presidential race after winning three grueling campaigns in four years. I know many people are disappointed with Scott's announcement and I respect what a difficult decision it must have been. He remains one of the best governors in the country and I have no doubt that he'll continue the fight for conservative principles. Republicans are lucky to have Scott on our team, and I wish the best to him and his family.",,status,,2015-09-21 17:19:10,42758,1550,1254
58736997707_10153609607987708,"You can pass all the gun laws you want, but criminals are going to ignore it because they are criminals.

Share this video if you agree.",,video,https://www.facebook.com/MarcoRubio/videos/10153609607987708/,2015-09-21 15:02:27,14520,814,5944
58736997707_10153609241937708,My hope is that the Pope's visit to Cuba will remind all the Cuban citizens that they possess dignity and fundamental rights that come from God and that the Castro regime has no claim on changing what is 100% God-given.,What I Hope for Pope Francis's Visit to Cuba -- and the U.S.,link,https://marcorubio.com/news/marco-in-cnn-will-pope-franciss-visit-inspire-freedom-in-cuba/,2015-09-21 11:34:13,6669,326,549
58736997707_10153608862987708,"If there’s one video you will want to watch today, it’s this one.",,video,https://www.facebook.com/MarcoRubio/videos/10153608862987708/,2015-09-21 08:36:19,10057,1061,5530
58736997707_10153603106897708,,The Reasons Why President Obama’s Approach To Israel Is So Dangerous,link,https://marcorubio.com/news/the-reasons-why-president-obamas-approach-to-israel-is-so-dangerous/,2015-09-20 21:00:01,9371,272,929
58736997707_10153603104882708,,Marco Does It Again on the Debate Stage,link,https://marcorubio.com/news/watch-marco-does-it-again-on-the-debate-stage/,2015-09-20 18:00:01,3010,196,211
58736997707_10153603087357708,Click here if you agree:,"Criminals, By Definition, Are Not Law Abiding Citizens",link,https://marcorubio.com/criminals-by-definition-are-not-law-abiding-citizens/?utm_source=Facebook&utm_medium=Link_Post&utm_term=2nd_Amendment&utm_content=Criminals_By_Definition_Are_Not_Law_Abiding_Citizens&utm_campaign=Daily_Social_Organic%3Fsc%3D091815a,2015-09-20 14:00:01,26035,835,4118
58736997707_10153606858362708,Great time this morning talking with George Stephanopoulous.,Team Marco,video,https://www.facebook.com/teammarco16/videos/1728399134055552/,2015-09-20 09:59:55,4030,624,0
58736997707_10153603080557708,,Marco Rubio,video,https://www.facebook.com/MarcoRubio/videos/10153598193607708/,2015-09-19 21:00:00,1640,155,0
58736997707_10153603075302708,Iran can have a nuclear weapon able to reach the United States within ten years. We must stop them now!,The Iran Deal Is a One Sided Concession To The Ayatollah,link,https://marcorubio.com/the-iran-deal-is-a-one-sided-concession-to-the-ayatollah/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=The_Iran_Deal_One_Sided_Concession_To_The_Ayatollah&utm_campaign=Daily_Social_Organic%3Fsc%3D090915b,2015-09-19 18:00:01,4409,255,463
58736997707_10153603039857708,This was a fun video - enjoy:,Team Marco,video,https://www.facebook.com/teammarco16/videos/1726748104220655/,2015-09-19 14:00:04,4118,338,0
58736997707_10153603031857708,"You decide the election and you should choose the winner of the debate!

Click here and vote:","Win, Lose Or Draw? You Decide!",link,https://marcorubio.com/win-lose-or-draw-you-decide/,2015-09-19 11:00:02,1093,472,40
58736997707_10153603018087708,Thanks for all of the kind words & encouragement during the debate on Wednesday! Watch & share these highlights:,Marco Rubio,video,https://www.facebook.com/MarcoRubio/videos/10153600902657708/,2015-09-19 08:00:01,3255,253,1
58736997707_10153603107772708,,Marco Does It Again on the Debate Stage,link,https://marcorubio.com/news/watch-marco-does-it-again-on-the-debate-stage/,2015-09-18 17:45:59,12489,664,791
58736997707_10153603045532708,Click here if you agree.,"Criminals, By Definition, Are Not Law Abiding Citizens",link,https://marcorubio.com/criminals-by-definition-are-not-law-abiding-citizens/?utm_source=Facebook&utm_medium=Link_Post&utm_term=2nd_Amendment&utm_content=Criminals_By_Definition_Are_Not_Law_Abiding_Citizens&utm_campaign=Daily_Social_Organic%3Fsc%3D091815a,2015-09-18 17:05:07,32029,952,5937
58736997707_10153602293882708,We’ve hit over 1 million likes on Facebook! Thank you for supporting my campaign for a new American Century.,Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10153602293882708/?type=3,2015-09-18 13:00:00,18913,693,483
58736997707_10153602288802708,"For the next 72 hours you'll receive a FREE bumper sticker with your order in our campaign store. 

Don't wait, click here now!",Shop Now!,link,https://store.marcorubio.com/,2015-09-18 10:29:25,171,19,40
58736997707_10153600978537708,"WATCH: Highlights from the #CNNDebate.

Click here now!",Marco's Moment At The CNN Debate,link,https://marcorubio.com/marcos-moment/?utm_source=Facebook&utm_medium=Link_Post&utm_term=New_American_Century&utm_content=CNN_Debate_Highlights&utm_campaign=Daily_Social_Organic%3Fsc%3D091615e,2015-09-17 23:01:00,961,190,113
58736997707_10153600965497708,"You decide the election and you should choose the winner of the debate!

Click here and vote.","Win, Lose Or Draw? You Decide!",link,https://marcorubio.com/win-lose-or-draw-you-decide/,2015-09-17 19:00:00,1643,682,59
58736997707_10153600902657708,"With your support, we'll be able to seize the momentum of last night's debate and translate that into victory next year. Click here to donate now & support our campaign --> http://rub.io/zMxG35",,video,https://www.facebook.com/MarcoRubio/videos/10153600902657708/,2015-09-17 16:52:05,3768,428,1412
58736997707_10153600342537708,"Have you visited our campaign store recently?

Show your support and get your Marco gear today!",Shop Our Campaign Store!,link,https://store.marcorubio.com/,2015-09-17 11:47:01,462,166,40
58736997707_10153599903087708,"WATCH: Highlights from last night's #CNNDebate.

Click here now!",Marco's Moment At The CNN Debate,link,https://marcorubio.com/marcos-moment/?utm_source=Twitter&utm_medium=Link_Tweet&utm_term=New_American_Century&utm_content=CNN_Debate_Highlights&utm_campaign=Daily_Social_Organic%3Fsc%3D091615e,2015-09-17 07:21:05,6994,1042,623
58736997707_10153599372272708,Must read analysis of tonight's #CNNDebate,Marco is the 'Clear Winner',link,https://marcorubio.com/news/marcos-the-clear-winner/,2015-09-17 00:18:31,10334,1107,840
58736997707_10153599201057708,Closing at the #GOPDebate,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727341934161272/,2015-09-16 22:24:43,17496,1913,0
58736997707_10153599184842708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727338960828236/,2015-09-16 22:13:56,3832,332,0
58736997707_10153599173282708,#GOPDebate,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727338204161645/,2015-09-16 22:06:29,10178,552,0
58736997707_10153599140647708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727335654161900/,2015-09-16 21:51:50,7521,434,0
58736997707_10153599114512708,#GOPDebate,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727333417495457/,2015-09-16 21:37:09,9532,622,1
58736997707_10153599105417708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727332324162233/,2015-09-16 21:32:26,6846,432,0
58736997707_10153599070012708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727326747496124/,2015-09-16 21:16:13,8195,478,0
58736997707_10153599015947708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727318920830240/,2015-09-16 20:36:04,2620,195,0
58736997707_10153599009657708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727318444163621/,2015-09-16 20:31:19,9232,954,0
58736997707_10153598952397708,#CNNDebate,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727312767497522/,2015-09-16 19:56:43,5017,293,0
58736997707_10153598936397708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727309714164494/,2015-09-16 19:48:43,6014,389,0
58736997707_10153598800067708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1713808608847938/,2015-09-16 18:25:57,1609,125,1
58736997707_10153598438177708,Wrapped up my walk through of the debate stage a short while ago. Visit MarcoRubio.com to learn how to follow along with tonight's debate. #CNNDebate,Following Marco Rubio at the CNN Debate,link,https://marcorubio.com/news/how-to-follow-marco-at-the-cnndebate/,2015-09-16 14:32:40,2313,213,172
58736997707_10153598193607708,"We are proud of our history, but a new era is upon us. 

WATCH THIS VIDEO and vote for your favorite here: http://rub.io/3B3v6B",,video,https://www.facebook.com/MarcoRubio/videos/10153598193607708/,2015-09-16 12:26:58,969,56,360
58736997707_10153597883537708,Please take a moment to read this in preparation for tonight's #CNNDebate,What Marco Will and Won't Do at the CNN Debate,link,https://marcorubio.com/news/what-marco-will-and-wont-do-at-the-cnn-debate/,2015-09-16 09:30:10,2738,365,226
58736997707_10153597011482708,Always a good time joining Megyn Kelly. Watch and share with your friends!,Team Marco,video,https://www.facebook.com/teammarco16/videos/1727049037523895/,2015-09-15 21:17:28,1637,267,0
58736997707_10153596360452708,Iran can have a nuclear weapon able to reach the United States within ten years. We must stop them now!,The Iran Deal Is a One Sided Concession To The Ayatollah,link,https://marcorubio.com/the-iran-deal-is-a-one-sided-concession-to-the-ayatollah/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=The_Iran_Deal_One_Sided_Concession_To_The_Ayatollah&utm_campaign=Daily_Social_Organic%3Fsc%3D090915b,2015-09-15 15:29:00,2771,212,331
58736997707_10153596375252708,"My FSU staffers vandalized my office door before I arrived this morning with references to historical aberrations in #UFvsFSU. 

Maybe they forgot -- All Time Series: University of Florida 32 wins, Florida State University 23.",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10153596375252708/?type=3,2015-09-15 14:26:59,11424,980,877
58736997707_10153596117382708,"Despite the willingness of Democrats to provide cover for the White House, we still have an opportunity to put the Senate on record. 

Instead of just giving up and conceding defeat, we need to try everything in our power to prevent a flawed deal that will have devastating consequences for American security from taking effect.",Why We Can’t Tolerate President Obama’s Iran Deal,link,https://marcorubio.com/news/why-we-cant-tolerate-president-obamas-iran-deal%E2%80%8A-%E2%80%8Aand-what-we-can-do-about-it/,2015-09-15 12:28:07,3017,178,323
58736997707_10153595683872708,Harder to recover- Hillary Clinton’s emails or Tom Brady’s texts?,,video,https://www.facebook.com/MarcoRubio/videos/10153595683872708/,2015-09-15 08:40:38,6835,573,2052
58736997707_10153595658382708,Had a great time in Iowa over the weekend for the Cy-Hawks game! Great to see my friend Joni Ernst during the tailgate.,Photos from Marco Rubio's post,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10153594513607708/?type=3,2015-09-15 08:20:59,245,34,13
58736997707_10153594325712708,Will you stand with me and disrupt America’s failing education system?,America’s Education System Needs A Disruption,link,https://marcorubio.com/americas-education-system-needs-a-disruption/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Education&utm_content=America%27s_Education_System_Needs_A_Disruption&utm_campaign=Daily_Social_Organic%3Fsc%3D091415b,2015-09-14 21:07:00,2071,237,196
58736997707_10153594554492708,I've picked the same team for the Super Bowl for the last 40 years...and I've never gotten a Super Bowl pick right. Watch & share our latest video from the campaign: #MNF,Team Marco,video,https://www.facebook.com/teammarco16/videos/1726748104220655/,2015-09-14 18:26:46,1392,152,1
58736997707_10153594276937708,How special is America? Ask these folks to find out…,,video,https://www.facebook.com/MarcoRubio/videos/10153594276937708/,2015-09-14 15:28:16,2424,159,441
58736997707_10153593767512708,President Obama just wants to give the federal government more control over education while pumping more money into a failed system. Here’s my education plan. Read more about it here ---> http://rub.io/WjoF5D,,video,https://www.facebook.com/MarcoRubio/videos/10153593767512708/,2015-09-14 12:05:35,6057,400,1656
58736997707_10153593558557708,"Our current higher education system is outdated and fundamentally broken. It is too expensive, too time consuming, and too difficult to access. Read about my plan to modernize & fix higher education in today's The Des Moines Register:",Rubio: Let's overhaul higher education,link,http://www.desmoinesregister.com/story/opinion/columnists/caucus/2015/09/11/rubio-overhaul-higher-education/72035162/,2015-09-14 09:12:27,106,31,37
58736997707_10153591794522708,Shanah Tovah to all who begin their celebration of Rosh Hashanah tonight!,,status,,2015-09-13 18:43:39,1648,61,67
58736997707_10153585101657708,There are many things to be concerned about by Obama’s failed diplomacy with Iran. But here are the 10 things that should worry Americans the most.,10 Things That Every American Should Be Concerned About In The Iran Deal,link,https://marcorubio.com/news/ten-things-that-every-american-should-be-concerned-about-in-the-iran-deal/,2015-09-13 08:00:01,2325,221,542
58736997707_10153585083437708,I am who I am. I'm not going to change what I stand for or what I believe in for purposes of winning or losing. I'm going to tell people who I am and what I will do:,Team Marco,video,https://www.facebook.com/teammarco16/videos/1725672654328200/,2015-09-12 11:00:05,2525,198,0
58736997707_10153585086362708,"CLICK here, WATCH each ‘Marco Unedited’ video and VOTE for your favorite by donating $5.

The video with the most votes will be our next digital ad!",Pick Our Next Digital Video Ad,link,https://marcorubio.com/pick-our-next-digital-video-ad/,2015-09-12 08:00:01,182,22,24
58736997707_10153585095087708,"The Iran deal is a one sided concession to the Ayatollah.

Click here if you agree.",The Iran Deal Is a One Sided Concession To The Ayatollah,link,https://marcorubio.com/the-iran-deal-is-a-one-sided-concession-to-the-ayatollah/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=The_Iran_Deal_One_Sided_Concession_To_The_Ayatollah&utm_campaign=Daily_Social_Organic%3Fsc%3D090915b,2015-09-11 21:00:02,2235,139,385
58736997707_10153585075152708,Re-watch my interview on Fox News from earlier today - I talked about the dangerous Iran Deal and why we have to stop it:,Team Marco,video,https://www.facebook.com/teammarco16/videos/1725672654328200/,2015-09-11 18:00:00,2955,226,0
58736997707_10153584630807708,"Marco Unedited: ""I'm not from power or privilege""

Watch and donate $5 to vote for your favorite video! Click here: http://rub.io/kiCkEE",,video,https://www.facebook.com/MarcoRubio/videos/10153584630807708/,2015-09-11 13:00:01,641,69,138
58736997707_10153584443972708,I'm back in Iowa today - I hope you'll join me this evening in Ankeny - click on the Facebook event for more details:,Pre-game Pizza Party with Marco Rubio,event,https://www.facebook.com/events/1615938445325169/,2015-09-11 10:11:35,70,19,0
58736997707_10153584283032708,"Today my thoughts and prayers are with all those affected by the terrible attacks 14 years ago. America will not, and must not, ever forget.",,status,,2015-09-11 08:43:44,9831,190,256
58736997707_10153583103982708,"CLICK here, WATCH each ‘Marco Unedited’ video and VOTE for your favorite by donating $5.

The video with the most votes will be our next digital ad!",Pick Our Next Digital Video Ad,link,https://marcorubio.com/pick-our-next-digital-video-ad/,2015-09-10 19:30:56,514,44,59
58736997707_10153581929367708,There are many things to be concerned about by Obama’s failed diplomacy with Iran. But here are the 10 things that should worry Americans the most.,10 Things That Every American Should Be Concerned About In The Iran Deal,link,https://marcorubio.com/news/ten-things-that-every-american-should-be-concerned-about-in-the-iran-deal/,2015-09-10 08:56:01,2028,165,572
58736997707_10153580836162708,"The Iran deal is a one sided concession to the Ayatollah.

Click here if you agree.",We Must Stop Iran Now,link,https://marcorubio.com/the-iran-deal-is-a-one-sided-concession-to-the-ayatollah/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=The_Iran_Deal_One_Sided_Concession_To_The_Ayatollah&utm_campaign=Daily_Social_Organic%3Fsc%3D090915b,2015-09-09 21:03:00,6326,209,815
58736997707_10153579956572708,"Iran can have a nuclear weapon able to reach the United States within ten years. We must stop them now!

Watch and click here if you agree --->  http://rub.io/5rjTPF",,video,https://www.facebook.com/MarcoRubio/videos/10153579956572708/,2015-09-09 10:58:44,2564,215,633
58736997707_10153579537957708,"We just released this new mini-documentary that tells the story of my 2010 campaign for the U.S. Senate. I got into that race, against all odds, because it was an important fight about what the Republican Party should do for America, and whether we’d do what’s necessary to keep the American dream alive.",,video,https://www.facebook.com/MarcoRubio/videos/10153579537957708/,2015-09-09 06:59:11,2632,168,581
58736997707_10153578479627708,There are many things to be concerned about by Obama’s failed diplomacy with Iran. But here are the 10 things that should worry Americans the most.,10 Things That Every American Should Be Concerned About In The Iran Deal,link,https://marcorubio.com/news/ten-things-that-every-american-should-be-concerned-about-in-the-iran-deal/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=10_Things_Every_American_Should_Be_Concerned_About_In_Iran_Deal&utm_campaign=Daily_Social_Organic%3Fsc%3D090815a,2015-09-08 21:00:00,837,42,190
58736997707_10153578474247708,"Take a look at the latest coverage of policy speeches, campaign events and more from the campaign trail. 

Click here.",5 States In One Week,link,https://marcorubio.com/news/5-states-in-one-week/?utm_source=Facebook&utm_medium=Link_Post&utm_term=EPS_Visits_Support&utm_content=5_States_One_Week&utm_campaign=Daily_Social_Organic%3Fsc%3D090815b,2015-09-08 18:00:00,849,44,90
58736997707_10153578362192708,"We're less than 10,000 likes away from one million. Share this & invite your friends to like my page.",Timeline Photos,photo,https://www.facebook.com/MarcoRubio/photos/a.274031027707.143644.58736997707/10153578362192708/?type=3,2015-09-08 15:28:25,4906,127,616
58736997707_10153578261997708,It was great to be back in South Carolina with my friends Tim Scott & Trey Gowdy yesterday!,Team Marco,video,https://www.facebook.com/teammarco16/videos/1724714937757305/,2015-09-08 14:32:46,175,11,0
58736997707_10153577849462708,"Click here, watch and join me today.",Reverse Iran Deal And Increase Sanctions,link,https://marcorubio.com/reverse-iran-deal-and-increase-sanctions/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=Reverse_Iran_Deal_Increase_Sanctions&utm_campaign=Daily_Social_Organic%3Fsc%3D090215c,2015-09-08 11:48:02,621,46,75
58736997707_10153577533252708,There are many things to be concerned about by Obama’s failed diplomacy with Iran. But here are the 10 things that should worry Americans the most.,Ten Things That Every American Should Be Concerned About In The Iran Deal,link,https://marcorubio.com/news/ten-things-that-every-american-should-be-concerned-about-in-the-iran-deal/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=10_Things_Every_American_Should_Be_Concerned_About_In_Iran_Deal&utm_campaign=Daily_Social_Organic%3Fsc%3D090815a,2015-09-08 08:40:55,5334,360,1224
58736997707_10153568522717708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1723146707914128/,2015-09-06 09:00:00,1212,131,0
58736997707_10153568507637708,Get caught up on my latest campaign trip to Nevada earlier this week:,Marco’s Historic Trip To Nevada,link,https://marcorubio.com/news/marcos-historic-trip-to-nevada/,2015-09-05 11:00:01,1205,285,68
58736997707_10153568511072708,"This is how we seize America's energy potential in the 21st century.

Click here:",How To Seize America’s Energy Potential In The 21st Century,link,https://marcorubio.com/issues/how-to-seize-americas-energy-potential-in-the-21st-century/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Economy&utm_content=How_To_Seize_Americas_Energy_Potential&utm_campaign=Daily_Social_Organic%3Fsc%3D090215a,2015-09-05 08:00:01,340,39,21
58736997707_10153567915592708,It was great to be back in Nevada this week - thanks to everyone who came out to our events. Read about our latest visit here:,Marco’s Historic Trip To Nevada,link,https://marcorubio.com/news/marcos-historic-trip-to-nevada/,2015-09-04 14:00:02,114,39,12
58736997707_10153567834967708,"As president, I'll reverse the Iran deal and increase sanctions on my very first day in office.

Click here to join to me.",Reverse Iran Deal And Increase Sanctions,link,https://marcorubio.com/reverse-iran-deal-and-increase-sanctions/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=Reverse_Iran_Deal_Increase_Sanctions&utm_campaign=Daily_Social_Organic%3Fsc%3D090215c,2015-09-04 11:00:02,2505,174,142
58736997707_10153567791732708,"By turning America away from the Obama agenda that Hillary Clinton would expand, and instead implementing my conservative agenda, we can create favorable conditions for a Puerto Rican renaissance as part of a new American economy in the 21st century.",Toward A Better Future in Puerto Rico,link,https://medium.com/@marcorubio/toward-a-better-future-in-puerto-rico-1ba5fb9fc367,2015-09-04 09:07:56,2613,156,238
58736997707_10153567790477708,"Cuando saquemos a Estados Unidos de la agenda de Obama, la cual Hillary Clinton seguramente extenderá, y en su lugar implementemos mi agenda conservadora, podremos crear las condiciones favorables para el renacimiento de Puerto Rico como parte de una nueva economía americana en el siglo XXI.",Mejor futuro para Puerto Rico,link,http://www.elnuevodia.com/opinion/columnas/mejorfuturoparapuertorico-columna-2094908/,2015-09-04 09:06:55,1098,121,193
58736997707_10153566854432708,It was great to be on the record with Greta Van Susteren earlier this evening:,Team Marco,video,https://www.facebook.com/teammarco16/videos/1723268907901908/,2015-09-03 23:01:26,1273,113,0
58736997707_10153566064827708,Join me in San Juan tomorrow. RSVP here:,Marco Rubio for President Rally in Puerto Rico,link,https://www.eventbrite.com/e/marco-rubio-for-president-rally-in-puerto-rico-tickets-18402921634,2015-09-03 13:41:02,104,59,18
58736997707_10153565749522708,"This is how we seize America's energy potential in the 21st century. 

Click here.",Secure Our Energy Future Through Innovation,link,https://marcorubio.com/issues/how-to-seize-americas-energy-potential-in-the-21st-century/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Economy&utm_content=How_To_Seize_Americas_Energy_Potential&utm_campaign=Daily_Social_Organic%3Fsc%3D090215a,2015-09-03 11:16:37,379,34,28
58736997707_10153565448622708,Had a great day in Oklahoma City yesterday discussing our energy future,Team Marco,video,https://www.facebook.com/teammarco16/videos/1723146707914128/,2015-09-03 09:27:29,1116,59,0
58736997707_10153564038862708,"As president, I'll reverse the Iran deal and increase sanctions on my very first day in office. 

Click here to join to me.",Reverse The Iran Deal And Increase Sanctions,link,https://marcorubio.com/reverse-iran-deal-and-increase-sanctions/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Iran&utm_content=Reverse_Iran_Deal_Increase_Sanctions&utm_campaign=Daily_Social_Organic%3Fsc%3D090215c,2015-09-02 18:05:00,8207,469,566
58736997707_10153563965122708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1722865157942283/,2015-09-02 17:14:42,728,69,0
58736997707_10153563350032708,"The true path to an economically and environmentally secure energy future is not through regulation, but through innovation.

Click here to read more and join me today!",How To Seize America’s Energy Potential In The 21st Century,link,https://marcorubio.com/issues/how-to-seize-americas-energy-potential-in-the-21st-century/?utm_source=Email&utm_medium=Email&utm_term=Economy&utm_content=What_I_Want_To_Do_About_Energy_2PM_AllSubscribers&utm_campaign=Daily_Social_Organic%3Fsc%3D090215a,2015-09-02 13:15:58,663,44,65
58736997707_10153562777592708,"The true path to an economically and environmentally secure energy future is not through regulation, but through innovation. And innovation comes from less government involvement, not more.",Marco Rubio: Securing America’s Energy Future,link,http://www.nationalreview.com/article/423403/securing-americas-energy-future,2015-09-02 08:41:32,3255,191,345
58736997707_10153561097052708,"Keep up with us on the trail!

Take a look at highlights of my whirlwind trip through New Hampshire last week.",A Whirlwind Trip Through New Hampshire,link,https://marcorubio.com/news/a-whirlwind-trip-through-new-hampshire/,2015-09-01 22:16:30,1710,80,96
58736997707_10153561250257708,,Team Marco,video,https://www.facebook.com/teammarco16/videos/1722553281306804/,2015-09-01 17:44:58,515,46,0
58736997707_10153560717387708,On the road again here in Nevada today & I need your support to win the caucuses. Sign up and commit to caucus for me today: https://marcorubio.com/nevada/,Join Team Marco Nevada,link,https://marcorubio.com/nevada/,2015-09-01 15:07:56,56,17,6
58736997707_10153560175362708,"Hillary Clinton's mishandling of classified information on personal email accounts and devices is reckless, irresponsible and puts our nation at risk.

SIGN THIS PETITION to demand the TRUTH from Hillary Clinton.",Demand the TRUTH!,link,https://marcorubio.com/demand-the-truth-from-hillary-clinton/?utm_source=Facebook&utm_medium=Link_Post&utm_term=Hillary_Clinton&utm_content=Demand_The_Truth_From_Hillary_Clinton&utm_campaign=Daily_Social_Organic%3Fsc%3D081915a,2015-09-01 11:26:01,1320,120,151
58736997707_10153559886122708,Thanks to everyone who joined us in Reno last night! Great to be back in Nevada.,Team Marco,video,https://www.facebook.com/teammarco16/videos/1722448661317266/,2015-09-01 09:04:39,1087,54,0
58736997707_10153557899287708,"I stand with freedom over totalitarianism.

Click here to join me.",We Must Stop China From Undermining America,link,https://marcorubio.com/we-must-stop-china-from-undermining-america/,2015-08-31 18:24:01,1456,70,150
58736997707_10153557926992708,"Friends - you know that Nevada plays an important, early role in selecting our next president. I need your support to win the caucuses in Nevada. Sign up and commit to caucus for me today:",Commit to Caucus for Marco,link,https://marcorubio.com/nevada/,2015-08-31 18:00:00,93,19,13
58736997707_10153557325577708,Visit MarcoRubio.com to learn more about my campaign swing through South Carolina last week:,Marco's Swing Through The Palmetto State,link,https://marcorubio.com/news/marcos-swing-through-the-palmetto-state/,2015-08-31 11:49:12,2557,91,108
